"MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","CRS_DEP_TIME","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","DEP_TIME_BLK","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2,27,3,"WN","N7832A","1010",12892,"LAX","Los Angeles, CA",14831,"SJC","San Jose, CA","0640","",,,"0600-0659","0755","",,"0700-0759",1.00,"A",75.00,,308.00,2,,,,,,
2,27,3,"WN","N901WN","1019",12892,"LAX","Los Angeles, CA",14831,"SJC","San Jose, CA","1650","1651",1.00,0.00,"1600-1659","1805","1805",0.00,"1800-1859",0.00,"",75.00,74.00,308.00,2,,,,,,
2,27,3,"WN","N912WN","1027",12892,"LAX","Los Angeles, CA",14831,"SJC","San Jose, CA","1430","",,,"1400-1459","1545","",,"1500-1559",1.00,"A",75.00,,308.00,2,,,,,,
2,27,3,"WN","N563WN","1062",12892,"LAX","Los Angeles, CA",14831,"SJC","San Jose, CA","2020","2038",18.00,1.00,"2000-2059","2130","2140",10.00,"2100-2159",0.00,"",70.00,62.00,308.00,2,,,,,,
2,27,3,"WN","N7827A","1145",12892,"LAX","Los Angeles, CA",14831,"SJC","San Jose, CA","1555","",,,"1500-1559","1720","",,"1700-1759",1.00,"A",85.00,,308.00,2,,,,,,
2,27,3,"WN","N7724A","1452",12892,"LAX","Los Angeles, CA",14831,"SJC","San Jose, CA","1110","1226",76.00,1.00,"1100-1159","1225","1337",72.00,"1200-1259",0.00,"",75.00,71.00,308.00,2,72.00,0.00,0.00,0.00,0.00,
2,27,3,"WN","N481WN","1474",12892,"LAX","Los Angeles, CA",14831,"SJC","San Jose, CA","1740","1735",0.00,0.00,"1700-1759","1855","1841",0.00,"1800-1859",0.00,"",75.00,66.00,308.00,2,,,,,,
2,27,3,"WN","N7707C","1859",12892,"LAX","Los Angeles, CA",14831,"SJC","San Jose, CA","0915","",,,"0900-0959","1030","",,"1000-1059",1.00,"A",75.00,,308.00,2,,,,,,
2,27,3,"WN","N254WN","1871",12892,"LAX","Los Angeles, CA",14831,"SJC","San Jose, CA","0545","0541",0.00,0.00,"0001-0559","0700","0651",0.00,"0700-0759",0.00,"",75.00,70.00,308.00,2,,,,,,
2,27,3,"WN","N7854B","1886",12892,"LAX","Los Angeles, CA",14831,"SJC","San Jose, CA","1830","1827",0.00,0.00,"1800-1859","1935","1944",9.00,"1900-1959",0.00,"",65.00,77.00,308.00,2,,,,,,
2,27,3,"WN","N256WN","4028",12892,"LAX","Los Angeles, CA",14831,"SJC","San Jose, CA","0755","",,,"0700-0759","0905","",,"0900-0959",1.00,"A",70.00,,308.00,2,,,,,,
2,27,3,"WN","N745SW","439",12892,"LAX","Los Angeles, CA",14869,"SLC","Salt Lake City, UT","2200","2218",18.00,1.00,"2200-2259","0045","0052",7.00,"0001-0559",0.00,"",105.00,94.00,590.00,3,,,,,,
2,27,3,"WN","N240WN","838",12892,"LAX","Los Angeles, CA",14869,"SLC","Salt Lake City, UT","1030","1040",10.00,0.00,"1000-1059","1320","1320",0.00,"1300-1359",0.00,"",110.00,100.00,590.00,3,,,,,,
2,27,3,"WN","N7715E","1614",12892,"LAX","Los Angeles, CA",14869,"SLC","Salt Lake City, UT","1640","1658",18.00,1.00,"1600-1659","1925","1940",15.00,"1900-1959",0.00,"",105.00,102.00,590.00,3,15.00,0.00,0.00,0.00,0.00,
2,27,3,"WN","N422WN","290",12892,"LAX","Los Angeles, CA",14893,"SMF","Sacramento, CA","0825","0828",3.00,0.00,"0800-0859","1000","0946",0.00,"1000-1059",0.00,"",95.00,78.00,373.00,2,,,,,,
2,27,3,"WN","N8605E","361",12892,"LAX","Los Angeles, CA",14893,"SMF","Sacramento, CA","1930","",,,"1900-1959","2050","",,"2000-2059",1.00,"A",80.00,,373.00,2,,,,,,
2,27,3,"WN","N905WN","658",12892,"LAX","Los Angeles, CA",14893,"SMF","Sacramento, CA","1405","1422",17.00,1.00,"1400-1459","1525","1543",18.00,"1500-1559",0.00,"",80.00,81.00,373.00,2,17.00,0.00,1.00,0.00,0.00,
2,27,3,"WN","N927WN","785",12892,"LAX","Los Angeles, CA",14893,"SMF","Sacramento, CA","1035","1038",3.00,0.00,"1000-1059","1200","1150",0.00,"1200-1259",0.00,"",85.00,72.00,373.00,2,,,,,,
2,27,3,"WN","N214WN","874",12892,"LAX","Los Angeles, CA",14893,"SMF","Sacramento, CA","2200","2208",8.00,0.00,"2200-2259","2325","2321",0.00,"2300-2359",0.00,"",85.00,73.00,373.00,2,,,,,,
2,27,3,"WN","N254WN","1131",12892,"LAX","Los Angeles, CA",14893,"SMF","Sacramento, CA","0600","",,,"0600-0659","0725","",,"0700-0759",1.00,"A",85.00,,373.00,2,,,,,,
2,27,3,"WN","N552WN","1362",12892,"LAX","Los Angeles, CA",14893,"SMF","Sacramento, CA","1655","1657",2.00,0.00,"1600-1659","1815","1817",2.00,"1800-1859",0.00,"",80.00,80.00,373.00,2,,,,,,
2,27,3,"WN","N755SA","2146",12892,"LAX","Los Angeles, CA",14893,"SMF","Sacramento, CA","1830","1904",34.00,1.00,"1800-1859","2000","2016",16.00,"2000-2059",0.00,"",90.00,72.00,373.00,2,0.00,0.00,0.00,0.00,16.00,
2,27,3,"WN","N901WN","2195",12892,"LAX","Los Angeles, CA",14893,"SMF","Sacramento, CA","2040","2056",16.00,1.00,"2000-2059","2200","2211",11.00,"2200-2259",0.00,"",80.00,75.00,373.00,2,,,,,,
2,27,3,"WN","N8724J","48",12892,"LAX","Los Angeles, CA",15016,"STL","St. Louis, MO","0830","",,,"0800-0859","1410","",,"1400-1459",1.00,"A",220.00,,1592.00,7,,,,,,
2,27,3,"WN","N565WN","399",12892,"LAX","Los Angeles, CA",15016,"STL","St. Louis, MO","1055","1102",7.00,0.00,"1000-1059","1625","1609",0.00,"1600-1659",0.00,"",210.00,187.00,1592.00,7,,,,,,
2,27,3,"WN","N8540V","778",12892,"LAX","Los Angeles, CA",15016,"STL","St. Louis, MO","1720","1718",0.00,0.00,"1700-1759","2250","2229",0.00,"2200-2259",0.00,"",210.00,191.00,1592.00,7,,,,,,
2,27,3,"WN","N8716B","2264",12892,"LAX","Los Angeles, CA",15304,"TPA","Tampa, FL","1140","1215",35.00,1.00,"1100-1159","1920","1937",17.00,"1900-1959",0.00,"",280.00,262.00,2158.00,9,3.00,0.00,0.00,0.00,14.00,
2,27,3,"WN","N786SW","375",12892,"LAX","Los Angeles, CA",15376,"TUS","Tucson, AZ","1305","1320",15.00,1.00,"1300-1359","1540","1536",0.00,"1500-1559",0.00,"",95.00,76.00,451.00,2,,,,,,
2,27,3,"WN","N939WN","600",12892,"LAX","Los Angeles, CA",15376,"TUS","Tucson, AZ","2105","2103",0.00,0.00,"2100-2159","2330","2317",0.00,"2300-2359",0.00,"",85.00,74.00,451.00,2,,,,,,
2,27,3,"WN","N293WN","1944",12892,"LAX","Los Angeles, CA",15376,"TUS","Tucson, AZ","0910","0903",0.00,0.00,"0900-0959","1135","1124",0.00,"1100-1159",0.00,"",85.00,81.00,451.00,2,,,,,,
2,27,3,"WN","N418WN","620",12896,"LBB","Lubbock, TX",10423,"AUS","Austin, TX","1430","1441",11.00,0.00,"1400-1459","1540","1540",0.00,"1500-1559",0.00,"",70.00,59.00,341.00,2,,,,,,
2,27,3,"WN","N796SW","5",12896,"LBB","Lubbock, TX",11259,"DAL","Dallas, TX","0615","",,,"0600-0659","0725","",,"0700-0759",1.00,"B",70.00,,293.00,2,,,,,,
2,27,3,"WN","N237WN","19",12896,"LBB","Lubbock, TX",11259,"DAL","Dallas, TX","0945","0943",0.00,0.00,"0900-0959","1050","1043",0.00,"1000-1059",0.00,"",65.00,60.00,293.00,2,,,,,,
2,27,3,"WN","N782SA","29",12896,"LBB","Lubbock, TX",11259,"DAL","Dallas, TX","1145","1209",24.00,1.00,"1100-1159","1255","1311",16.00,"1200-1259",0.00,"",70.00,62.00,293.00,2,0.00,0.00,0.00,0.00,16.00,
2,27,3,"WN","N726SW","665",12896,"LBB","Lubbock, TX",11259,"DAL","Dallas, TX","1915","1931",16.00,1.00,"1900-1959","2020","2036",16.00,"2000-2059",0.00,"",65.00,65.00,293.00,2,0.00,0.00,0.00,0.00,16.00,
2,27,3,"WN","N949WN","1601",12896,"LBB","Lubbock, TX",11259,"DAL","Dallas, TX","1650","1742",52.00,1.00,"1600-1659","1755","1845",50.00,"1700-1759",0.00,"",65.00,63.00,293.00,2,4.00,0.00,0.00,0.00,46.00,
2,27,3,"WN","N796SW","478",12896,"LBB","Lubbock, TX",11292,"DEN","Denver, CO","0655","0650",0.00,0.00,"0600-0659","0735","0718",0.00,"0700-0759",0.00,"",100.00,88.00,456.00,2,,,,,,
2,27,3,"WN","N953WN","1980",12896,"LBB","Lubbock, TX",12889,"LAS","Las Vegas, NV","1730","1726",0.00,0.00,"1700-1759","1740","1734",0.00,"1700-1759",0.00,"",130.00,128.00,775.00,4,,,,,,
2,27,3,"WN","N200WN","1335",12953,"LGA","New York, NY",10397,"ATL","Atlanta, GA","0600","0556",0.00,0.00,"0600-0659","0840","0822",0.00,"0800-0859",0.00,"",160.00,146.00,762.00,4,,,,,,
2,27,3,"WN","N295WN","1411",12953,"LGA","New York, NY",10397,"ATL","Atlanta, GA","1330","1326",0.00,0.00,"1300-1359","1605","1553",0.00,"1600-1659",0.00,"",155.00,147.00,762.00,4,,,,,,
2,27,3,"WN","N7745A","1553",12953,"LGA","New York, NY",10397,"ATL","Atlanta, GA","2030","2026",0.00,0.00,"2000-2059","2305","2302",0.00,"2300-2359",0.00,"",155.00,156.00,762.00,4,,,,,,
2,27,3,"WN","N224WN","2165",12953,"LGA","New York, NY",10397,"ATL","Atlanta, GA","1655","1727",32.00,1.00,"1600-1659","1935","2011",36.00,"1900-1959",0.00,"",160.00,164.00,762.00,4,0.00,0.00,4.00,0.00,32.00,
2,27,3,"WN","N7745A","2166",12953,"LGA","New York, NY",10397,"ATL","Atlanta, GA","1000","1002",2.00,0.00,"1000-1059","1250","1257",7.00,"1200-1259",0.00,"",170.00,175.00,762.00,4,,,,,,
2,27,3,"WN","N967WN","426",12953,"LGA","New York, NY",10693,"BNA","Nashville, TN","1620","1619",0.00,0.00,"1600-1659","1810","1742",0.00,"1800-1859",0.00,"",170.00,143.00,764.00,4,,,,,,
2,27,3,"WN","N263WN","454",12953,"LGA","New York, NY",10693,"BNA","Nashville, TN","1235","1228",0.00,0.00,"1200-1259","1420","1404",0.00,"1400-1459",0.00,"",165.00,156.00,764.00,4,,,,,,
2,27,3,"WN","N412WN","1941",12953,"LGA","New York, NY",10693,"BNA","Nashville, TN","0630","0631",1.00,0.00,"0600-0659","0810","0751",0.00,"0800-0859",0.00,"",160.00,140.00,764.00,4,,,,,,
2,27,3,"WN","N763SW","276",12953,"LGA","New York, NY",11259,"DAL","Dallas, TX","1950","1958",8.00,0.00,"1900-1959","2255","2254",0.00,"2200-2259",0.00,"",245.00,236.00,1381.00,6,,,,,,
2,27,3,"WN","N949WN","445",12953,"LGA","New York, NY",11259,"DAL","Dallas, TX","1030","1029",0.00,0.00,"1000-1059","1350","1339",0.00,"1300-1359",0.00,"",260.00,250.00,1381.00,6,,,,,,
2,27,3,"WN","N921WN","1153",12953,"LGA","New York, NY",11259,"DAL","Dallas, TX","0700","0656",0.00,0.00,"0700-0759","1005","0943",0.00,"1000-1059",0.00,"",245.00,227.00,1381.00,6,,,,,,
2,27,3,"WN","N7847A","1414",12953,"LGA","New York, NY",11259,"DAL","Dallas, TX","1735","1736",1.00,0.00,"1700-1759","2040","2018",0.00,"2000-2059",0.00,"",245.00,222.00,1381.00,6,,,,,,
2,27,3,"WN","N444WN","1831",12953,"LGA","New York, NY",11259,"DAL","Dallas, TX","1505","",,,"1500-1559","1815","",,"1800-1859",1.00,"A",250.00,,1381.00,6,,,,,,
2,27,3,"WN","N557WN","491",12953,"LGA","New York, NY",11292,"DEN","Denver, CO","1500","1459",0.00,0.00,"1500-1559","1750","1751",1.00,"1700-1759",0.00,"",290.00,292.00,1620.00,7,,,,,,
2,27,3,"WN","N258WN","687",12953,"LGA","New York, NY",11292,"DEN","Denver, CO","1720","1726",6.00,0.00,"1700-1759","2010","2016",6.00,"2000-2059",0.00,"",290.00,290.00,1620.00,7,,,,,,
2,27,3,"WN","N8539V","2296",12953,"LGA","New York, NY",11292,"DEN","Denver, CO","0855","0852",0.00,0.00,"0800-0859","1150","1144",0.00,"1100-1159",0.00,"",295.00,292.00,1620.00,7,,,,,,
2,27,3,"WN","N711HK","1125",12953,"LGA","New York, NY",12191,"HOU","Houston, TX","1200","1156",0.00,0.00,"1200-1259","1510","1510",0.00,"1500-1559",0.00,"",250.00,254.00,1428.00,6,,,,,,
2,27,3,"WN","N556WN","1558",12953,"LGA","New York, NY",12191,"HOU","Houston, TX","0625","0624",0.00,0.00,"0600-0659","0940","0911",0.00,"0900-0959",0.00,"",255.00,227.00,1428.00,6,,,,,,
2,27,3,"WN","N427WN","1663",12953,"LGA","New York, NY",12191,"HOU","Houston, TX","1655","1735",40.00,1.00,"1600-1659","2015","2037",22.00,"2000-2059",0.00,"",260.00,242.00,1428.00,6,14.00,0.00,0.00,0.00,8.00,
2,27,3,"WN","N768SW","952",12953,"LGA","New York, NY",13198,"MCI","Kansas City, MO","1030","1025",0.00,0.00,"1000-1059","1310","1305",0.00,"1300-1359",0.00,"",220.00,220.00,1107.00,5,,,,,,
2,27,3,"WN","N455WN","1785",12953,"LGA","New York, NY",13198,"MCI","Kansas City, MO","1825","1825",0.00,0.00,"1800-1859","2050","2044",0.00,"2000-2059",0.00,"",205.00,199.00,1107.00,5,,,,,,
2,27,3,"WN","N446WN","389",12953,"LGA","New York, NY",13232,"MDW","Chicago, IL","2055","2047",0.00,0.00,"2000-2059","2235","2206",0.00,"2200-2259",0.00,"",160.00,139.00,725.00,3,,,,,,
2,27,3,"WN","N7740A","609",12953,"LGA","New York, NY",13232,"MDW","Chicago, IL","0600","0554",0.00,0.00,"0600-0659","0730","0710",0.00,"0700-0759",0.00,"",150.00,136.00,725.00,3,,,,,,
2,27,3,"WN","N7740A","611",12953,"LGA","New York, NY",13232,"MDW","Chicago, IL","1200","1410",130.00,1.00,"1200-1259","1335","1529",114.00,"1300-1359",0.00,"",155.00,139.00,725.00,3,0.00,0.00,0.00,0.00,114.00,
2,27,3,"WN","N7740A","615",12953,"LGA","New York, NY",13232,"MDW","Chicago, IL","1855","1925",30.00,1.00,"1800-1859","2035","2111",36.00,"2000-2059",0.00,"",160.00,166.00,725.00,3,0.00,0.00,6.00,0.00,30.00,
2,27,3,"WN","N909WN","1762",12953,"LGA","New York, NY",13232,"MDW","Chicago, IL","1000","0956",0.00,0.00,"1000-1059","1145","1148",3.00,"1100-1159",0.00,"",165.00,172.00,725.00,3,,,,,,
2,27,3,"WN","N909WN","1764",12953,"LGA","New York, NY",13232,"MDW","Chicago, IL","1615","1612",0.00,0.00,"1600-1659","1755","1737",0.00,"1700-1759",0.00,"",160.00,145.00,725.00,3,,,,,,
2,27,3,"WN","N412WN","1943",12953,"LGA","New York, NY",13342,"MKE","Milwaukee, WI","1910","1906",0.00,0.00,"1900-1959","2045","2042",0.00,"2000-2059",0.00,"",155.00,156.00,738.00,3,,,,,,
2,27,3,"WN","N746SW","3495",12953,"LGA","New York, NY",13342,"MKE","Milwaukee, WI","1055","1047",0.00,0.00,"1000-1059","1230","1228",0.00,"1200-1259",0.00,"",155.00,161.00,738.00,3,,,,,,
2,27,3,"WN","N945WN","1256",12953,"LGA","New York, NY",13495,"MSY","New Orleans, LA","1130","1128",0.00,0.00,"1100-1159","1400","1404",4.00,"1400-1459",0.00,"",210.00,216.00,1183.00,5,,,,,,
2,27,3,"WN","N768SW","956",12953,"LGA","New York, NY",15016,"STL","St. Louis, MO","1755","1804",9.00,0.00,"1700-1759","1950","1950",0.00,"1900-1959",0.00,"",175.00,166.00,888.00,4,,,,,,
2,27,3,"WN","N297WN","1486",12953,"LGA","New York, NY",15016,"STL","St. Louis, MO","0735","0735",0.00,0.00,"0700-0759","0935","0920",0.00,"0900-0959",0.00,"",180.00,165.00,888.00,4,,,,,,
2,27,3,"WN","N744SW","1582",12953,"LGA","New York, NY",15016,"STL","St. Louis, MO","1355","",,,"1300-1359","1545","",,"1500-1559",1.00,"A",170.00,,888.00,4,,,,,,
2,27,3,"WN","N570WN","1310",12953,"LGA","New York, NY",15304,"TPA","Tampa, FL","1530","1529",0.00,0.00,"1500-1559","1840","1844",4.00,"1800-1859",0.00,"",190.00,195.00,1010.00,5,,,,,,
2,27,3,"WN","N225WN","2127",12953,"LGA","New York, NY",15304,"TPA","Tampa, FL","0915","",,,"0900-0959","1240","",,"1200-1259",1.00,"A",205.00,,1010.00,5,,,,,,
2,27,3,"WN","N433LV","4233",12954,"LGB","Long Beach, CA",12889,"LAS","Las Vegas, NV","0810","0808",0.00,0.00,"0800-0859","0915","0936",21.00,"0900-0959",0.00,"",65.00,88.00,231.00,1,0.00,0.00,21.00,0.00,0.00,
2,27,3,"WN","N433LV","5879",12954,"LGB","Long Beach, CA",12889,"LAS","Las Vegas, NV","1140","1146",6.00,0.00,"1100-1159","1245","1249",4.00,"1200-1259",0.00,"",65.00,63.00,231.00,1,,,,,,
2,27,3,"WN","N495WN","5942",12954,"LGB","Long Beach, CA",12889,"LAS","Las Vegas, NV","1645","1642",0.00,0.00,"1600-1659","1750","1738",0.00,"1700-1759",0.00,"",65.00,56.00,231.00,1,,,,,,
2,27,3,"WN","N285WN","1130",12954,"LGB","Long Beach, CA",13796,"OAK","Oakland, CA","1940","1935",0.00,0.00,"1900-1959","2100","2052",0.00,"2100-2159",0.00,"",80.00,77.00,353.00,2,,,,,,
2,27,3,"WN","N927WN","1521",12954,"LGB","Long Beach, CA",13796,"OAK","Oakland, CA","1430","1423",0.00,0.00,"1400-1459","1550","1551",1.00,"1500-1559",0.00,"",80.00,88.00,353.00,2,,,,,,
2,27,3,"WN","N270WN","4144",12954,"LGB","Long Beach, CA",13796,"OAK","Oakland, CA","1000","0956",0.00,0.00,"1000-1059","1125","1108",0.00,"1100-1159",0.00,"",85.00,72.00,353.00,2,,,,,,
2,27,3,"WN","N8522P","5974",12954,"LGB","Long Beach, CA",13796,"OAK","Oakland, CA","0740","0736",0.00,0.00,"0700-0759","0900","0855",0.00,"0900-0959",0.00,"",80.00,79.00,353.00,2,,,,,,
2,27,3,"WN","N8564Z","526",12954,"LGB","Long Beach, CA",14893,"SMF","Sacramento, CA","0710","0710",0.00,0.00,"0700-0759","0835","0826",0.00,"0800-0859",0.00,"",85.00,76.00,387.00,2,,,,,,
2,27,3,"WN","N433LV","4246",12954,"LGB","Long Beach, CA",14893,"SMF","Sacramento, CA","1520","1513",0.00,0.00,"1500-1559","1645","1625",0.00,"1600-1659",0.00,"",85.00,72.00,387.00,2,,,,,,
2,27,3,"WN","N418WN","4255",12954,"LGB","Long Beach, CA",14893,"SMF","Sacramento, CA","1805","2028",143.00,1.00,"1800-1859","1930","2144",134.00,"1900-1959",0.00,"",85.00,76.00,387.00,2,0.00,0.00,0.00,0.00,134.00,
2,27,3,"WN","N717SA","6513",12954,"LGB","Long Beach, CA",14893,"SMF","Sacramento, CA","1045","1041",0.00,0.00,"1000-1059","1210","1159",0.00,"1200-1259",0.00,"",85.00,78.00,387.00,2,,,,,,
2,27,3,"WN","N408WN","247",12992,"LIT","Little Rock, AR",11259,"DAL","Dallas, TX","1240","1249",9.00,0.00,"1200-1259","1345","1349",4.00,"1300-1359",0.00,"",65.00,60.00,296.00,2,,,,,,
2,27,3,"WN","N716SW","857",12992,"LIT","Little Rock, AR",11259,"DAL","Dallas, TX","0620","0623",3.00,0.00,"0600-0659","0730","0729",0.00,"0700-0759",0.00,"",70.00,66.00,296.00,2,,,,,,
2,27,3,"WN","N8710M","1899",12992,"LIT","Little Rock, AR",11259,"DAL","Dallas, TX","1930","1934",4.00,0.00,"1900-1959","2035","2041",6.00,"2000-2059",0.00,"",65.00,67.00,296.00,2,,,,,,
2,27,3,"WN","N8639B","868",12992,"LIT","Little Rock, AR",12889,"LAS","Las Vegas, NV","1120","1141",21.00,1.00,"1100-1159","1250","1316",26.00,"1200-1259",0.00,"",210.00,215.00,1294.00,6,21.00,0.00,5.00,0.00,0.00,
2,27,3,"WN","N201LV","261",12992,"LIT","Little Rock, AR",15016,"STL","St. Louis, MO","1635","1642",7.00,0.00,"1600-1659","1740","1745",5.00,"1700-1759",0.00,"",65.00,63.00,296.00,2,,,,,,
2,27,3,"WN","N247WN","1068",12992,"LIT","Little Rock, AR",15016,"STL","St. Louis, MO","0655","0658",3.00,0.00,"0600-0659","0800","0758",0.00,"0800-0859",0.00,"",65.00,60.00,296.00,2,,,,,,
2,27,3,"WN","N913WN","324",13158,"MAF","Midland/Odessa, TX",11259,"DAL","Dallas, TX","0940","0935",0.00,0.00,"0900-0959","1055","1054",0.00,"1000-1059",0.00,"",75.00,79.00,319.00,2,,,,,,
2,27,3,"WN","N216WR","425",13158,"MAF","Midland/Odessa, TX",11259,"DAL","Dallas, TX","0515","0510",0.00,0.00,"0001-0559","0630","0616",0.00,"0600-0659",0.00,"",75.00,66.00,319.00,2,,,,,,
2,27,3,"WN","N744SW","553",13158,"MAF","Midland/Odessa, TX",11259,"DAL","Dallas, TX","1935","1933",0.00,0.00,"1900-1959","2050","2031",0.00,"2000-2059",0.00,"",75.00,58.00,319.00,2,,,,,,
2,27,3,"WN","N206WN","1289",13158,"MAF","Midland/Odessa, TX",11259,"DAL","Dallas, TX","1245","1239",0.00,0.00,"1200-1259","1355","1344",0.00,"1300-1359",0.00,"",70.00,65.00,319.00,2,,,,,,
2,27,3,"WN","N472WN","1574",13158,"MAF","Midland/Odessa, TX",11259,"DAL","Dallas, TX","1550","1546",0.00,0.00,"1500-1559","1700","1650",0.00,"1700-1759",0.00,"",70.00,64.00,319.00,2,,,,,,
2,27,3,"WN","N8638A","965",13158,"MAF","Midland/Odessa, TX",12191,"HOU","Houston, TX","1815","1808",0.00,0.00,"1800-1859","1935","1926",0.00,"1900-1959",0.00,"",80.00,78.00,441.00,2,,,,,,
2,27,3,"WN","N7879A","1860",13158,"MAF","Midland/Odessa, TX",12191,"HOU","Houston, TX","0625","0621",0.00,0.00,"0600-0659","0745","0737",0.00,"0700-0759",0.00,"",80.00,76.00,441.00,2,,,,,,
2,27,3,"WN","N426WN","2082",13158,"MAF","Midland/Odessa, TX",12191,"HOU","Houston, TX","1505","1459",0.00,0.00,"1500-1559","1630","1611",0.00,"1600-1659",0.00,"",85.00,72.00,441.00,2,,,,,,
2,27,3,"WN","N725SW","1333",13158,"MAF","Midland/Odessa, TX",12889,"LAS","Las Vegas, NV","1035","1034",0.00,0.00,"1000-1059","1055","1043",0.00,"1000-1059",0.00,"",140.00,129.00,795.00,4,,,,,,
2,27,3,"WN","N282WN","1304",13198,"MCI","Kansas City, MO",10140,"ABQ","Albuquerque, NM","1510","",,,"1500-1559","1620","",,"1600-1659",1.00,"A",130.00,,718.00,3,,,,,,
2,27,3,"WN","N8602F","1232",13198,"MCI","Kansas City, MO",10397,"ATL","Atlanta, GA","0950","0949",0.00,0.00,"0900-0959","1245","1253",8.00,"1200-1259",0.00,"",115.00,124.00,692.00,3,,,,,,
2,27,3,"WN","N488WN","1735",13198,"MCI","Kansas City, MO",10397,"ATL","Atlanta, GA","1745","1740",0.00,0.00,"1700-1759","2035","2024",0.00,"2000-2059",0.00,"",110.00,104.00,692.00,3,,,,,,
2,27,3,"WN","N452WN","1784",13198,"MCI","Kansas City, MO",10397,"ATL","Atlanta, GA","0645","0700",15.00,1.00,"0600-0659","0950","1011",21.00,"0900-0959",0.00,"",125.00,131.00,692.00,3,0.00,15.00,6.00,0.00,0.00,
2,27,3,"WN","N282WN","1783",13198,"MCI","Kansas City, MO",10423,"AUS","Austin, TX","1515","1517",2.00,0.00,"1500-1559","1715","1709",0.00,"1700-1759",0.00,"",120.00,112.00,650.00,3,,,,,,
2,27,3,"WN","N7829B","489",13198,"MCI","Kansas City, MO",10693,"BNA","Nashville, TN","1230","1233",3.00,0.00,"1200-1259","1405","1400",0.00,"1400-1459",0.00,"",95.00,87.00,491.00,2,,,,,,
2,27,3,"WN","N7848A","1325",13198,"MCI","Kansas City, MO",10693,"BNA","Nashville, TN","1835","1832",0.00,0.00,"1800-1859","2005","1947",0.00,"2000-2059",0.00,"",90.00,75.00,491.00,2,,,,,,
2,27,3,"WN","N7734H","2032",13198,"MCI","Kansas City, MO",10693,"BNA","Nashville, TN","0810","1051",161.00,1.00,"0800-0859","0940","1202",142.00,"0900-0959",0.00,"",90.00,71.00,491.00,2,141.00,0.00,0.00,0.00,1.00,
2,27,3,"WN","N422WN","290",13198,"MCI","Kansas City, MO",10721,"BOS","Boston, MA","1905","1858",0.00,0.00,"1900-1959","2300","2237",0.00,"2300-2359",0.00,"",175.00,159.00,1256.00,6,,,,,,
2,27,3,"WN","N8542Z","1392",13198,"MCI","Kansas City, MO",10821,"BWI","Baltimore, MD","0635","0636",1.00,0.00,"0600-0659","1000","1003",3.00,"1000-1059",0.00,"",145.00,147.00,967.00,4,,,,,,
2,27,3,"WN","N417WN","2261",13198,"MCI","Kansas City, MO",10821,"BWI","Baltimore, MD","1725","1719",0.00,0.00,"1700-1759","2040","2023",0.00,"2000-2059",0.00,"",135.00,124.00,967.00,4,,,,,,
2,27,3,"WN","N8320J","41",13198,"MCI","Kansas City, MO",11259,"DAL","Dallas, TX","1410","1412",2.00,0.00,"1400-1459","1545","1535",0.00,"1500-1559",0.00,"",95.00,83.00,461.00,2,,,,,,
2,27,3,"WN","N7730A","235",13198,"MCI","Kansas City, MO",11259,"DAL","Dallas, TX","2040","2039",0.00,0.00,"2000-2059","2210","2209",0.00,"2200-2259",0.00,"",90.00,90.00,461.00,2,,,,,,
2,27,3,"WN","N401WN","365",13198,"MCI","Kansas City, MO",11259,"DAL","Dallas, TX","0555","0554",0.00,0.00,"0001-0559","0730","0804",34.00,"0700-0759",0.00,"",95.00,130.00,461.00,2,0.00,0.00,34.00,0.00,0.00,
2,27,3,"WN","N938WN","427",13198,"MCI","Kansas City, MO",11259,"DAL","Dallas, TX","1835","1832",0.00,0.00,"1800-1859","2005","2006",1.00,"2000-2059",0.00,"",90.00,94.00,461.00,2,,,,,,
2,27,3,"WN","N7843A","1103",13198,"MCI","Kansas City, MO",11259,"DAL","Dallas, TX","1105","1103",0.00,0.00,"1100-1159","1240","1234",0.00,"1200-1259",0.00,"",95.00,91.00,461.00,2,,,,,,
2,27,3,"WN","N765SW","2145",13198,"MCI","Kansas City, MO",11259,"DAL","Dallas, TX","0815","0928",73.00,1.00,"0800-0859","0955","1113",78.00,"0900-0959",0.00,"",100.00,105.00,461.00,2,72.00,0.00,5.00,0.00,1.00,
2,27,3,"WN","N450WN","411",13198,"MCI","Kansas City, MO",11278,"DCA","Washington, DC","1430","1427",0.00,0.00,"1400-1459","1745","1726",0.00,"1700-1759",0.00,"",135.00,119.00,949.00,4,,,,,,
