"MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","CRS_DEP_TIME","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","DEP_TIME_BLK","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2,5,2,"AA","N771AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1108",0.00,0.00,"1100-1159","1549","1554",5.00,"1500-1559",0.00,"",514.00,526.00,3784.00,11,,,,,,
2,6,3,"AA","N795AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1108",0.00,0.00,"1100-1159","1549","1606",17.00,"1500-1559",0.00,"",514.00,538.00,3784.00,11,0.00,0.00,17.00,0.00,0.00,
2,7,4,"AA","N757AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1116",1.00,0.00,"1100-1159","1549","1614",25.00,"1500-1559",0.00,"",514.00,538.00,3784.00,11,1.00,0.00,24.00,0.00,0.00,
2,8,5,"AA","N772AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1127",12.00,0.00,"1100-1159","1549","1618",29.00,"1500-1559",0.00,"",514.00,531.00,3784.00,11,12.00,0.00,17.00,0.00,0.00,
2,9,6,"AA","N756AM","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1305",110.00,1.00,"1100-1159","1549","1747",118.00,"1500-1559",0.00,"",514.00,522.00,3784.00,11,110.00,0.00,8.00,0.00,0.00,
2,10,7,"AA","N799AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1140",25.00,1.00,"1100-1159","1549","1636",47.00,"1500-1559",0.00,"",514.00,536.00,3784.00,11,25.00,0.00,22.00,0.00,0.00,
2,11,1,"AA","N757AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1108",0.00,0.00,"1100-1159","1549","1610",21.00,"1500-1559",0.00,"",514.00,542.00,3784.00,11,0.00,0.00,21.00,0.00,0.00,
2,12,2,"AA","N751AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1110",0.00,0.00,"1100-1159","1549","1645",56.00,"1500-1559",0.00,"",514.00,575.00,3784.00,11,0.00,0.00,56.00,0.00,0.00,
2,13,3,"AA","N758AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1114",0.00,0.00,"1100-1159","1549","1617",28.00,"1500-1559",0.00,"",514.00,543.00,3784.00,11,0.00,0.00,28.00,0.00,0.00,
2,14,4,"AA","N772AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1108",0.00,0.00,"1100-1159","1553","1618",25.00,"1500-1559",0.00,"",518.00,550.00,3784.00,11,0.00,0.00,25.00,0.00,0.00,
2,15,5,"AA","N759AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1116",1.00,0.00,"1100-1159","1553","1627",34.00,"1500-1559",0.00,"",518.00,551.00,3784.00,11,1.00,0.00,33.00,0.00,0.00,
2,16,6,"AA","N781AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1114",0.00,0.00,"1100-1159","1553","1616",23.00,"1500-1559",0.00,"",518.00,542.00,3784.00,11,0.00,0.00,23.00,0.00,0.00,
2,17,7,"AA","N751AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1110",0.00,0.00,"1100-1159","1553","1601",8.00,"1500-1559",0.00,"",518.00,531.00,3784.00,11,,,,,,
2,18,1,"AA","N795AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1118",3.00,0.00,"1100-1159","1553","1620",27.00,"1500-1559",0.00,"",518.00,542.00,3784.00,11,3.00,0.00,24.00,0.00,0.00,
2,19,2,"AA","N751AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1112",0.00,0.00,"1100-1159","1553","1635",42.00,"1500-1559",0.00,"",518.00,563.00,3784.00,11,0.00,0.00,42.00,0.00,0.00,
2,20,3,"AA","N751AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1135",20.00,1.00,"1100-1159","1553","1618",25.00,"1500-1559",0.00,"",518.00,523.00,3784.00,11,20.00,0.00,5.00,0.00,0.00,
2,21,4,"AA","N751AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1211",56.00,1.00,"1100-1159","1553","1652",59.00,"1500-1559",0.00,"",518.00,521.00,3784.00,11,56.00,0.00,3.00,0.00,0.00,
2,22,5,"AA","N755AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1123",8.00,0.00,"1100-1159","1553","1610",17.00,"1500-1559",0.00,"",518.00,527.00,3784.00,11,8.00,0.00,9.00,0.00,0.00,
2,23,6,"AA","N775AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1118",3.00,0.00,"1100-1159","1553","1557",4.00,"1500-1559",0.00,"",518.00,519.00,3784.00,11,,,,,,
2,24,7,"AA","N788AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1241",86.00,1.00,"1100-1159","1553","1704",71.00,"1500-1559",0.00,"",518.00,503.00,3784.00,11,71.00,0.00,0.00,0.00,0.00,
2,25,1,"AA","N768AA","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1106",0.00,0.00,"1100-1159","1553","1545",0.00,"1500-1559",0.00,"",518.00,519.00,3784.00,11,,,,,,
2,26,2,"AA","N784AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1113",0.00,0.00,"1100-1159","1553","1616",23.00,"1500-1559",0.00,"",518.00,543.00,3784.00,11,0.00,0.00,23.00,0.00,0.00,
2,27,3,"AA","N794AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1109",0.00,0.00,"1100-1159","1553","1613",20.00,"1500-1559",0.00,"",518.00,544.00,3784.00,11,0.00,0.00,20.00,0.00,0.00,
2,28,4,"AA","N784AN","5",11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI","1115","1110",0.00,0.00,"1100-1159","1553","1640",47.00,"1500-1559",0.00,"",518.00,570.00,3784.00,11,0.00,0.00,47.00,0.00,0.00,
2,2,6,"AA","N786AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1859","1854",0.00,0.00,"1800-1859","0604","0519",0.00,"0600-0659",0.00,"",425.00,385.00,3711.00,11,,,,,,
2,9,6,"AA","N786AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1859","1925",26.00,1.00,"1800-1859","0604","0525",0.00,"0600-0659",0.00,"",425.00,360.00,3711.00,11,,,,,,
2,14,4,"AA","N778AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1904",3.00,0.00,"1900-1959","0603","0515",0.00,"0600-0659",0.00,"",422.00,371.00,3711.00,11,,,,,,
2,15,5,"AA","N774AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1857",0.00,0.00,"1900-1959","0603","0603",0.00,"0600-0659",0.00,"",422.00,426.00,3711.00,11,,,,,,
2,16,6,"AA","N759AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1853",0.00,0.00,"1900-1959","0603","0539",0.00,"0600-0659",0.00,"",422.00,406.00,3711.00,11,,,,,,
2,17,7,"AA","N774AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1857",0.00,0.00,"1900-1959","0603","0532",0.00,"0600-0659",0.00,"",422.00,395.00,3711.00,11,,,,,,
2,18,1,"AA","N751AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1901",0.00,0.00,"1900-1959","0603","0538",0.00,"0600-0659",0.00,"",422.00,397.00,3711.00,11,,,,,,
2,19,2,"AA","N781AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1903",2.00,0.00,"1900-1959","0603","0604",1.00,"0600-0659",0.00,"",422.00,421.00,3711.00,11,,,,,,
2,20,3,"AA","N775AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1851",0.00,0.00,"1900-1959","0603","0535",0.00,"0600-0659",0.00,"",422.00,404.00,3711.00,11,,,,,,
2,21,4,"AA","N782AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1925",24.00,1.00,"1900-1959","0603","0623",20.00,"0600-0659",0.00,"",422.00,418.00,3711.00,11,20.00,0.00,0.00,0.00,0.00,
2,22,5,"AA","N775AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1918",17.00,1.00,"1900-1959","0603","0613",10.00,"0600-0659",0.00,"",422.00,415.00,3711.00,11,,,,,,
2,23,6,"AA","N755AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1859",0.00,0.00,"1900-1959","0603","0531",0.00,"0600-0659",0.00,"",422.00,392.00,3711.00,11,,,,,,
2,24,7,"AA","N750AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1856",0.00,0.00,"1900-1959","0603","0524",0.00,"0600-0659",0.00,"",422.00,388.00,3711.00,11,,,,,,
2,25,1,"AA","N794AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1853",0.00,0.00,"1900-1959","0603","0517",0.00,"0600-0659",0.00,"",422.00,384.00,3711.00,11,,,,,,
2,26,2,"AA","N782AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1902",1.00,0.00,"1900-1959","0603","0520",0.00,"0600-0659",0.00,"",422.00,378.00,3711.00,11,,,,,,
2,27,3,"AA","N784AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1900",0.00,0.00,"1900-1959","0603","0506",0.00,"0600-0659",0.00,"",422.00,366.00,3711.00,11,,,,,,
2,28,4,"AA","N799AN","6",13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX","1901","1900",0.00,0.00,"1900-1959","0603","0514",0.00,"0600-0659",0.00,"",422.00,374.00,3711.00,11,,,,,,
2,2,6,"AA","N776AN","7",11298,"DFW","Dallas/Fort Worth, TX",13830,"OGG","Kahului, HI","0915","1017",62.00,1.00,"0900-0959","1347","1432",45.00,"1300-1359",0.00,"",512.00,495.00,3711.00,11,36.00,0.00,0.00,0.00,9.00,
2,9,6,"AA","N799AN","7",11298,"DFW","Dallas/Fort Worth, TX",13830,"OGG","Kahului, HI","0915","0923",8.00,0.00,"0900-0959","1347","1426",39.00,"1300-1359",0.00,"",512.00,543.00,3711.00,11,8.00,0.00,31.00,0.00,0.00,
2,15,5,"AA","N781AN","7",11298,"DFW","Dallas/Fort Worth, TX",13830,"OGG","Kahului, HI","0915","0909",0.00,0.00,"0900-0959","1348","1358",10.00,"1300-1359",0.00,"",513.00,529.00,3711.00,11,,,,,,
2,16,6,"AA","N751AN","7",11298,"DFW","Dallas/Fort Worth, TX",13830,"OGG","Kahului, HI","0915","0928",13.00,0.00,"0900-0959","1348","1438",50.00,"1300-1359",0.00,"",513.00,550.00,3711.00,11,13.00,0.00,37.00,0.00,0.00,
2,22,5,"AA","N789AN","7",11298,"DFW","Dallas/Fort Worth, TX",13830,"OGG","Kahului, HI","0915","0942",27.00,1.00,"0900-0959","1348","1400",12.00,"1300-1359",0.00,"",513.00,498.00,3711.00,11,,,,,,
2,23,6,"AA","N782AN","7",11298,"DFW","Dallas/Fort Worth, TX",13830,"OGG","Kahului, HI","0915","0916",1.00,0.00,"0900-0959","1348","1339",0.00,"1300-1359",0.00,"",513.00,503.00,3711.00,11,,,,,,
2,14,4,"AA","N928NN","7",13204,"MCO","Orlando, FL",13303,"MIA","Miami, FL","1822","1836",14.00,0.00,"1800-1859","1940","1939",0.00,"1900-1959",0.00,"",78.00,63.00,192.00,1,,,,,,
2,18,1,"AA","N946AN","7",13204,"MCO","Orlando, FL",13303,"MIA","Miami, FL","1822","1822",0.00,0.00,"1800-1859","1940","1929",0.00,"1900-1959",0.00,"",78.00,67.00,192.00,1,,,,,,
2,19,2,"AA","N959AN","7",13204,"MCO","Orlando, FL",13303,"MIA","Miami, FL","1822","1821",0.00,0.00,"1800-1859","1940","1918",0.00,"1900-1959",0.00,"",78.00,57.00,192.00,1,,,,,,
2,20,3,"AA","N938AN","7",13204,"MCO","Orlando, FL",13303,"MIA","Miami, FL","1822","1821",0.00,0.00,"1800-1859","1940","2001",21.00,"1900-1959",0.00,"",78.00,100.00,192.00,1,0.00,0.00,21.00,0.00,0.00,
2,21,4,"AA","N993NN","7",13204,"MCO","Orlando, FL",13303,"MIA","Miami, FL","1822","1836",14.00,0.00,"1800-1859","1940","1951",11.00,"1900-1959",0.00,"",78.00,75.00,192.00,1,,,,,,
2,25,1,"AA","N926AN","7",13204,"MCO","Orlando, FL",13303,"MIA","Miami, FL","1822","1817",0.00,0.00,"1800-1859","1940","1923",0.00,"1900-1959",0.00,"",78.00,66.00,192.00,1,,,,,,
2,26,2,"AA","N982NN","7",13204,"MCO","Orlando, FL",13303,"MIA","Miami, FL","1822","1825",3.00,0.00,"1800-1859","1940","2016",36.00,"1900-1959",0.00,"",78.00,111.00,192.00,1,0.00,0.00,33.00,0.00,3.00,
2,27,3,"AA","N879NN","7",13204,"MCO","Orlando, FL",13303,"MIA","Miami, FL","1822","1903",41.00,1.00,"1800-1859","1940","2026",46.00,"1900-1959",0.00,"",78.00,83.00,192.00,1,0.00,0.00,5.00,0.00,41.00,
2,28,4,"AA","N938AN","7",13204,"MCO","Orlando, FL",13303,"MIA","Miami, FL","1822","1817",0.00,0.00,"1800-1859","1940","1918",0.00,"1900-1959",0.00,"",78.00,61.00,192.00,1,,,,,,
2,14,4,"AA","N928NN","7",13303,"MIA","Miami, FL",13204,"MCO","Orlando, FL","1631","1657",26.00,1.00,"1600-1659","1737","1753",16.00,"1700-1759",0.00,"",66.00,56.00,192.00,1,0.00,0.00,0.00,0.00,16.00,
2,18,1,"AA","N946AN","7",13303,"MIA","Miami, FL",13204,"MCO","Orlando, FL","1631","1630",0.00,0.00,"1600-1659","1737","1728",0.00,"1700-1759",0.00,"",66.00,58.00,192.00,1,,,,,,
2,19,2,"AA","N959AN","7",13303,"MIA","Miami, FL",13204,"MCO","Orlando, FL","1631","1636",5.00,0.00,"1600-1659","1737","1734",0.00,"1700-1759",0.00,"",66.00,58.00,192.00,1,,,,,,
2,20,3,"AA","N938AN","7",13303,"MIA","Miami, FL",13204,"MCO","Orlando, FL","1631","1627",0.00,0.00,"1600-1659","1737","1739",2.00,"1700-1759",0.00,"",66.00,72.00,192.00,1,,,,,,
2,21,4,"AA","N993NN","7",13303,"MIA","Miami, FL",13204,"MCO","Orlando, FL","1631","1649",18.00,1.00,"1600-1659","1737","1752",15.00,"1700-1759",0.00,"",66.00,63.00,192.00,1,0.00,0.00,0.00,0.00,15.00,
2,25,1,"AA","N926AN","7",13303,"MIA","Miami, FL",13204,"MCO","Orlando, FL","1631","1628",0.00,0.00,"1600-1659","1737","1736",0.00,"1700-1759",0.00,"",66.00,68.00,192.00,1,,,,,,
2,26,2,"AA","N982NN","7",13303,"MIA","Miami, FL",13204,"MCO","Orlando, FL","1631","1630",0.00,0.00,"1600-1659","1737","1740",3.00,"1700-1759",0.00,"",66.00,70.00,192.00,1,,,,,,
2,27,3,"AA","N879NN","7",13303,"MIA","Miami, FL",13204,"MCO","Orlando, FL","1631","1628",0.00,0.00,"1600-1659","1737","1829",52.00,"1700-1759",0.00,"",66.00,121.00,192.00,1,0.00,0.00,52.00,0.00,0.00,
2,28,4,"AA","N938AN","7",13303,"MIA","Miami, FL",13204,"MCO","Orlando, FL","1631","1628",0.00,0.00,"1600-1659","1737","1733",0.00,"1700-1759",0.00,"",66.00,65.00,192.00,1,,,,,,
2,1,5,"AA","N865NN","7",15376,"TUS","Tucson, AZ",11298,"DFW","Dallas/Fort Worth, TX","0839","0838",0.00,0.00,"0800-0859","1155","1151",0.00,"1100-1159",0.00,"",136.00,133.00,813.00,4,,,,,,
2,3,7,"AA","N802NN","7",15376,"TUS","Tucson, AZ",11298,"DFW","Dallas/Fort Worth, TX","0839","0834",0.00,0.00,"0800-0859","1155","1141",0.00,"1100-1159",0.00,"",136.00,127.00,813.00,4,,,,,,
2,4,1,"AA","N865NN","7",15376,"TUS","Tucson, AZ",11298,"DFW","Dallas/Fort Worth, TX","0839","0833",0.00,0.00,"0800-0859","1155","1134",0.00,"1100-1159",0.00,"",136.00,121.00,813.00,4,,,,,,
2,5,2,"AA","N886NN","7",15376,"TUS","Tucson, AZ",11298,"DFW","Dallas/Fort Worth, TX","0839","0838",0.00,0.00,"0800-0859","1155","1139",0.00,"1100-1159",0.00,"",136.00,121.00,813.00,4,,,,,,
2,6,3,"AA","N827NN","7",15376,"TUS","Tucson, AZ",11298,"DFW","Dallas/Fort Worth, TX","0839","0831",0.00,0.00,"0800-0859","1155","1137",0.00,"1100-1159",0.00,"",136.00,126.00,813.00,4,,,,,,
2,7,4,"AA","N820NN","7",15376,"TUS","Tucson, AZ",11298,"DFW","Dallas/Fort Worth, TX","0839","0842",3.00,0.00,"0800-0859","1155","1142",0.00,"1100-1159",0.00,"",136.00,120.00,813.00,4,,,,,,
2,8,5,"AA","N805NN","7",15376,"TUS","Tucson, AZ",11298,"DFW","Dallas/Fort Worth, TX","0839","0833",0.00,0.00,"0800-0859","1155","1128",0.00,"1100-1159",0.00,"",136.00,115.00,813.00,4,,,,,,
2,10,7,"AA","N823NN","7",15376,"TUS","Tucson, AZ",11298,"DFW","Dallas/Fort Worth, TX","0839","0838",0.00,0.00,"0800-0859","1155","1149",0.00,"1100-1159",0.00,"",136.00,131.00,813.00,4,,,,,,
2,11,1,"AA","N884NN","7",15376,"TUS","Tucson, AZ",11298,"DFW","Dallas/Fort Worth, TX","0839","0838",0.00,0.00,"0800-0859","1155","1145",0.00,"1100-1159",0.00,"",136.00,127.00,813.00,4,,,,,,
2,12,2,"AA","N833NN","7",15376,"TUS","Tucson, AZ",11298,"DFW","Dallas/Fort Worth, TX","0839","0838",0.00,0.00,"0800-0859","1155","1141",0.00,"1100-1159",0.00,"",136.00,123.00,813.00,4,,,,,,
2,13,3,"AA","N915NN","7",15376,"TUS","Tucson, AZ",11298,"DFW","Dallas/Fort Worth, TX","0839","0834",0.00,0.00,"0800-0859","1155","1150",0.00,"1100-1159",0.00,"",136.00,136.00,813.00,4,,,,,,
2,1,5,"AA","N766AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1826","1824",0.00,0.00,"1800-1859","0545","0516",0.00,"0001-0559",0.00,"",439.00,412.00,3784.00,11,,,,,,
2,2,6,"AA","N787AL","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1826","1830",4.00,0.00,"1800-1859","0545","0514",0.00,"0001-0559",0.00,"",439.00,404.00,3784.00,11,,,,,,
2,3,7,"AA","N790AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1826","1823",0.00,0.00,"1800-1859","0545","0520",0.00,"0001-0559",0.00,"",439.00,417.00,3784.00,11,,,,,,
2,4,1,"AA","N790AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1826","1822",0.00,0.00,"1800-1859","0545","0504",0.00,"0001-0559",0.00,"",439.00,402.00,3784.00,11,,,,,,
2,5,2,"AA","N787AL","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1826","1819",0.00,0.00,"1800-1859","0545","0458",0.00,"0001-0559",0.00,"",439.00,399.00,3784.00,11,,,,,,
2,6,3,"AA","N766AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1826","1837",11.00,0.00,"1800-1859","0545","0541",0.00,"0001-0559",0.00,"",439.00,424.00,3784.00,11,,,,,,
2,7,4,"AA","N799AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1826","1820",0.00,0.00,"1800-1859","0545","0452",0.00,"0001-0559",0.00,"",439.00,392.00,3784.00,11,,,,,,
2,8,5,"AA","N799AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1826","1816",0.00,0.00,"1800-1859","0545","0448",0.00,"0001-0559",0.00,"",439.00,392.00,3784.00,11,,,,,,
2,9,6,"AA","N760AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1826","1826",0.00,0.00,"1800-1859","0545","0445",0.00,"0001-0559",0.00,"",439.00,379.00,3784.00,11,,,,,,
2,10,7,"AA","N760AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1826","1831",5.00,0.00,"1800-1859","0545","0501",0.00,"0001-0559",0.00,"",439.00,390.00,3784.00,11,,,,,,
2,11,1,"AA","N789AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1826","1823",0.00,0.00,"1800-1859","0545","0430",0.00,"0001-0559",0.00,"",439.00,367.00,3784.00,11,,,,,,
2,12,2,"AA","N778AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1826","1824",0.00,0.00,"1800-1859","0545","0455",0.00,"0001-0559",0.00,"",439.00,391.00,3784.00,11,,,,,,
2,13,3,"AA","N792AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1829",0.00,0.00,"1800-1859","0545","0509",0.00,"0001-0559",0.00,"",436.00,400.00,3784.00,11,,,,,,
2,14,4,"AA","N782AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1825",0.00,0.00,"1800-1859","0545","0520",0.00,"0001-0559",0.00,"",436.00,415.00,3784.00,11,,,,,,
2,15,5,"AA","N768AA","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1827",0.00,0.00,"1800-1859","0545","0452",0.00,"0001-0559",0.00,"",436.00,385.00,3784.00,11,,,,,,
2,16,6,"AA","N774AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1834",5.00,0.00,"1800-1859","0545","0459",0.00,"0001-0559",0.00,"",436.00,385.00,3784.00,11,,,,,,
2,17,7,"AA","N758AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1822",0.00,0.00,"1800-1859","0545","0458",0.00,"0001-0559",0.00,"",436.00,396.00,3784.00,11,,,,,,
2,18,1,"AA","N774AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1823",0.00,0.00,"1800-1859","0545","0518",0.00,"0001-0559",0.00,"",436.00,415.00,3784.00,11,,,,,,
2,19,2,"AA","N761AJ","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1831",2.00,0.00,"1800-1859","0545","0525",0.00,"0001-0559",0.00,"",436.00,414.00,3784.00,11,,,,,,
2,20,3,"AA","N789AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1833",4.00,0.00,"1800-1859","0545","0540",0.00,"0001-0559",0.00,"",436.00,427.00,3784.00,11,,,,,,
2,21,4,"AA","N775AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1821",0.00,0.00,"1800-1859","0545","0518",0.00,"0001-0559",0.00,"",436.00,417.00,3784.00,11,,,,,,
2,22,5,"AA","N782AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1829",0.00,0.00,"1800-1859","0545","0523",0.00,"0001-0559",0.00,"",436.00,414.00,3784.00,11,,,,,,
2,23,6,"AA","N750AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1829",0.00,0.00,"1800-1859","0545","0521",0.00,"0001-0559",0.00,"",436.00,412.00,3784.00,11,,,,,,
2,24,7,"AA","N775AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1819",0.00,0.00,"1800-1859","0545","0505",0.00,"0001-0559",0.00,"",436.00,406.00,3784.00,11,,,,,,
2,25,1,"AA","N790AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1823",0.00,0.00,"1800-1859","0545","0510",0.00,"0001-0559",0.00,"",436.00,407.00,3784.00,11,,,,,,
2,26,2,"AA","N794AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1821",0.00,0.00,"1800-1859","0545","0450",0.00,"0001-0559",0.00,"",436.00,389.00,3784.00,11,,,,,,
2,27,3,"AA","N771AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1825",0.00,0.00,"1800-1859","0545","0459",0.00,"0001-0559",0.00,"",436.00,394.00,3784.00,11,,,,,,
2,28,4,"AA","N782AN","8",12173,"HNL","Honolulu, HI",11298,"DFW","Dallas/Fort Worth, TX","1829","1844",15.00,1.00,"1800-1859","0545","0521",0.00,"0001-0559",0.00,"",436.00,397.00,3784.00,11,,,,,,
2,1,5,"AA","N950AN","9",13495,"MSY","New Orleans, LA",11298,"DFW","Dallas/Fort Worth, TX","0809","0803",0.00,0.00,"0800-0859","0955","1013",18.00,"0900-0959",0.00,"",106.00,130.00,447.00,2,0.00,0.00,18.00,0.00,0.00,
2,2,6,"AA","N838NN","9",13495,"MSY","New Orleans, LA",11298,"DFW","Dallas/Fort Worth, TX","0809","0809",0.00,0.00,"0800-0859","0955","0953",0.00,"0900-0959",0.00,"",106.00,104.00,447.00,2,,,,,,
2,3,7,"AA","N878NN","9",13495,"MSY","New Orleans, LA",11298,"DFW","Dallas/Fort Worth, TX","0809","0808",0.00,0.00,"0800-0859","0955","0946",0.00,"0900-0959",0.00,"",106.00,98.00,447.00,2,,,,,,
2,4,1,"AA","N823NN","9",13495,"MSY","New Orleans, LA",11298,"DFW","Dallas/Fort Worth, TX","0809","0802",0.00,0.00,"0800-0859","0955","0955",0.00,"0900-0959",0.00,"",106.00,113.00,447.00,2,,,,,,
2,5,2,"AA","N922NN","9",13495,"MSY","New Orleans, LA",11298,"DFW","Dallas/Fort Worth, TX","0809","0755",0.00,0.00,"0800-0859","0955","0957",2.00,"0900-0959",0.00,"",106.00,122.00,447.00,2,,,,,,
