MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2,27,3,AA,N148AN,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,710,0,0,0700-0759,920,915,0,0900-0959,0,,183,185,985,4,,,,,
2,28,4,AA,N136AN,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,712,0,0,0700-0759,920,902,0,0900-0959,0,,183,170,985,4,,,,,
2,1,5,AA,N101NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,1540,5,0,1500-1559,8,13,5,0001-0559,0,,333,333,2586,11,,,,,
2,2,6,AA,N108NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,1548,13,0,1500-1559,8,25,17,0001-0559,0,,333,337,2586,11,13,0,4,0,0
2,3,7,AA,N106NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,1528,0,0,1500-1559,8,2346,0,0001-0559,0,,333,318,2586,11,,,,,
2,4,1,AA,N107NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,1549,14,0,1500-1559,8,2351,0,0001-0559,0,,333,302,2586,11,,,,,
2,5,2,AA,N115NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,1522,0,0,1500-1559,8,2313,0,0001-0559,0,,333,291,2586,11,,,,,
2,6,3,AA,N117AN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,1529,0,0,1500-1559,8,2331,0,0001-0559,0,,333,302,2586,11,,,,,
2,7,4,AA,N106NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,,,,1500-1559,8,,,0001-0559,1,A,333,,2586,11,,,,,
2,8,5,AA,N114NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,1621,46,1,1500-1559,8,28,20,0001-0559,0,,333,307,2586,11,0,0,13,0,7
2,9,6,AA,N115NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,1546,11,0,1500-1559,8,2332,0,0001-0559,0,,333,286,2586,11,,,,,
2,10,7,AA,N105NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,1548,13,0,1500-1559,8,2339,0,0001-0559,0,,333,291,2586,11,,,,,
2,11,1,AA,N116AN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,1536,1,0,1500-1559,8,13,5,0001-0559,0,,333,337,2586,11,,,,,
2,12,2,AA,N106NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,1559,24,1,1500-1559,8,57,49,0001-0559,0,,333,358,2586,11,0,0,31,0,18
2,13,3,AA,N115NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1535,1712,97,1,1500-1559,8,103,55,0001-0559,0,,333,291,2586,11,2,0,0,0,53
2,14,4,AA,N113AN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1732,112,1,1500-1559,10,136,86,0001-0559,0,,330,304,2586,11,0,0,0,0,86
2,15,5,AA,N109NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1610,30,1,1500-1559,10,21,11,0001-0559,0,,330,311,2586,11,,,,,
2,16,6,AA,N114NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1555,15,1,1500-1559,10,5,0,0001-0559,0,,330,310,2586,11,,,,,
2,17,7,AA,N106NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1537,0,0,1500-1559,10,2325,0,0001-0559,0,,330,288,2586,11,,,,,
2,18,1,AA,N113AN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1536,0,0,1500-1559,10,2334,0,0001-0559,0,,330,298,2586,11,,,,,
2,19,2,AA,N102NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1545,5,0,1500-1559,10,5,0,0001-0559,0,,330,320,2586,11,,,,,
2,20,3,AA,N114NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,,,,1500-1559,10,,,0001-0559,1,B,330,,2586,11,,,,,
2,21,4,AA,N105NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1537,0,0,1500-1559,10,2334,0,0001-0559,0,,330,297,2586,11,,,,,
2,22,5,AA,N101NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1539,0,0,1500-1559,10,2347,0,0001-0559,0,,330,308,2586,11,,,,,
2,23,6,AA,N105NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1537,0,0,1500-1559,10,2344,0,0001-0559,0,,330,307,2586,11,,,,,
2,24,7,AA,N103NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1533,0,0,1500-1559,10,2348,0,0001-0559,0,,330,315,2586,11,,,,,
2,25,1,AA,N114NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1716,96,1,1500-1559,10,139,89,0001-0559,0,,330,323,2586,11,0,0,0,0,89
2,26,2,AA,N116AN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1829,169,1,1500-1559,10,226,136,0001-0559,0,,330,297,2586,11,0,0,0,0,136
2,27,3,AA,N105NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1715,95,1,1500-1559,10,137,87,0001-0559,0,,330,322,2586,11,13,0,0,0,74
2,28,4,AA,N102NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1539,0,0,1500-1559,10,2346,0,0001-0559,0,,330,307,2586,11,,,,,
2,1,5,AA,N887NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,842,2,0,0800-0859,1715,1732,17,1700-1759,0,,335,350,2611,11,2,0,15,0,0
2,2,6,AA,N957AN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,838,0,0,0800-0859,1715,1722,7,1700-1759,0,,335,344,2611,11,,,,,
2,3,7,AA,N915NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,853,13,0,0800-0859,1715,1708,0,1700-1759,0,,335,315,2611,11,,,,,
2,4,1,AA,N939NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,851,11,0,0800-0859,1715,1649,0,1700-1759,0,,335,298,2611,11,,,,,
2,5,2,AA,N338PK,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,838,0,0,0800-0859,1715,1630,0,1700-1759,0,,335,292,2611,11,,,,,
2,6,3,AA,N956NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,838,0,0,0800-0859,1715,1639,0,1700-1759,0,,335,301,2611,11,,,,,
2,7,4,AA,N951AA,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,949,69,1,0800-0859,1715,1752,37,1700-1759,0,,335,303,2611,11,0,0,0,0,37
2,8,5,AA,N990NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,835,0,0,0800-0859,1715,1643,0,1700-1759,0,,335,308,2611,11,,,,,
2,9,6,AA,N939AN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,847,7,0,0800-0859,1715,1630,0,1700-1759,0,,335,283,2611,11,,,,,
2,10,7,AA,N874NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,839,0,0,0800-0859,1715,1640,0,1700-1759,0,,335,301,2611,11,,,,,
2,11,1,AA,N964NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,843,3,0,0800-0859,1715,1651,0,1700-1759,0,,335,308,2611,11,,,,,
2,12,2,AA,N939NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,856,16,1,0800-0859,1715,1738,23,1700-1759,0,,335,342,2611,11,16,0,7,0,0
2,13,3,AA,N960NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,838,0,0,0800-0859,1715,1653,0,1700-1759,0,,335,315,2611,11,,,,,
2,14,4,AA,N981NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,908,28,1,0800-0859,1712,1721,9,1700-1759,0,,332,313,2611,11,,,,,
2,15,5,AA,N886NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,901,21,1,0800-0859,1712,1654,0,1700-1759,0,,332,293,2611,11,,,,,
2,16,6,AA,N942AN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,848,8,0,0800-0859,1712,1641,0,1700-1759,0,,332,293,2611,11,,,,,
2,17,7,AA,N958AN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,836,0,0,0800-0859,1712,1625,0,1700-1759,0,,332,289,2611,11,,,,,
2,18,1,AA,N990NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,851,11,0,0800-0859,1712,1654,0,1700-1759,0,,332,303,2611,11,,,,,
2,19,2,AA,N963NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,837,0,0,0800-0859,1712,1641,0,1700-1759,0,,332,304,2611,11,,,,,
2,20,3,AA,N848NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,850,10,0,0800-0859,1712,1652,0,1700-1759,0,,332,302,2611,11,,,,,
2,21,4,AA,N945NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,1040,120,1,0800-0859,1712,1827,75,1700-1759,0,,332,287,2611,11,75,0,0,0,0
2,22,5,AA,N929AN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,836,0,0,0800-0859,1712,1640,0,1700-1759,0,,332,304,2611,11,,,,,
2,23,6,AA,N982NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,852,12,0,0800-0859,1712,1652,0,1700-1759,0,,332,300,2611,11,,,,,
2,24,7,AA,N929AN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,1001,81,1,0800-0859,1712,1800,48,1700-1759,0,,332,299,2611,11,0,0,48,0,0
2,25,1,AA,N880NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,905,25,1,0800-0859,1712,1711,0,1700-1759,0,,332,306,2611,11,,,,,
2,26,2,AA,N957AN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,837,0,0,0800-0859,1712,1644,0,1700-1759,0,,332,307,2611,11,,,,,
2,27,3,AA,N938AN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,921,41,1,0800-0859,1712,1718,6,1700-1759,0,,332,297,2611,11,,,,,
2,28,4,AA,N954NN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",840,906,26,1,0800-0859,1712,1717,5,1700-1759,0,,332,311,2611,11,,,,,
2,1,5,AA,N937AN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1510,1505,0,0,1500-1559,2050,2053,3,2000-2059,0,,220,228,1514,7,,,,,
2,2,6,AA,N947AN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1510,1504,0,0,1500-1559,2050,2052,2,2000-2059,0,,220,228,1514,7,,,,,
2,4,1,AA,N885NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1510,1511,1,0,1500-1559,2050,2039,0,2000-2059,0,,220,208,1514,7,,,,,
2,5,2,AA,N898NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1510,1713,123,1,1500-1559,2050,2246,116,2000-2059,0,,220,213,1514,7,0,0,105,0,11
2,6,3,AA,N935AN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1510,1514,4,0,1500-1559,2050,2041,0,2000-2059,0,,220,207,1514,7,,,,,
2,7,4,AA,N869NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1510,1524,14,0,1500-1559,2050,2058,8,2000-2059,0,,220,214,1514,7,,,,,
2,8,5,AA,N886NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1510,1523,13,0,1500-1559,2050,2059,9,2000-2059,0,,220,216,1514,7,,,,,
2,9,6,AA,N978AN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1510,1512,2,0,1500-1559,2050,2015,0,2000-2059,0,,220,183,1514,7,,,,,
2,11,1,AA,N871NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1510,1831,201,1,1500-1559,2050,2400,190,2000-2059,0,,220,209,1514,7,0,0,190,0,0
2,12,2,AA,N893NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1510,1506,0,0,1500-1559,2050,2050,0,2000-2059,0,,220,224,1514,7,,,,,
2,13,3,AA,N901NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1510,1525,15,1,1500-1559,2050,2047,0,2000-2059,0,,220,202,1514,7,,,,,
2,14,4,AA,N927NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1709,114,1,1500-1559,2050,2238,108,2000-2059,0,,215,209,1514,7,3,0,0,0,105
2,15,5,AA,N878NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1514,0,0,1500-1559,2050,2043,0,2000-2059,0,,215,209,1514,7,,,,,
2,17,7,AA,N934NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1848,213,1,1500-1559,2050,5,195,2000-2059,0,,215,197,1514,7,0,0,97,0,98
2,18,1,AA,N962NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1546,31,1,1500-1559,2050,2105,15,2000-2059,0,,215,199,1514,7,0,0,0,0,15
2,19,2,AA,N935NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1538,23,1,1500-1559,2050,2057,7,2000-2059,0,,215,199,1514,7,,,,,
2,20,3,AA,N977NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1627,72,1,1500-1559,2050,2139,49,2000-2059,0,,215,192,1514,7,1,0,0,0,48
2,21,4,AA,N975AN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1544,29,1,1500-1559,2050,2100,10,2000-2059,0,,215,196,1514,7,,,,,
2,22,5,AA,N935NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1520,5,0,1500-1559,2050,2057,7,2000-2059,0,,215,217,1514,7,,,,,
2,24,7,AA,N982NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1514,0,0,1500-1559,2050,2053,3,2000-2059,0,,215,219,1514,7,,,,,
2,25,1,AA,N974AN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1516,1,0,1500-1559,2050,2044,0,2000-2059,0,,215,208,1514,7,,,,,
2,26,2,AA,N961NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1530,15,1,1500-1559,2050,2049,0,2000-2059,0,,215,199,1514,7,,,,,
2,27,3,AA,N933NN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1522,7,0,1500-1559,2050,2054,4,2000-2059,0,,215,212,1514,7,,,,,
2,28,4,AA,N955AN,168,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1515,1513,0,0,1500-1559,2050,2113,23,2000-2059,0,,215,240,1514,7,0,0,23,0,0
2,1,5,AA,N937AN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1211,0,0,1200-1259,1421,1402,0,1400-1459,0,,246,231,1514,7,,,,,
2,2,6,AA,N947AN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1211,0,0,1200-1259,1421,1409,0,1400-1459,0,,246,238,1514,7,,,,,
2,4,1,AA,N885NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1214,0,0,1200-1259,1421,1414,0,1400-1459,0,,246,240,1514,7,,,,,
2,5,2,AA,N898NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1214,0,0,1200-1259,1421,1437,16,1400-1459,0,,246,263,1514,7,0,0,16,0,0
2,6,3,AA,N935AN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1216,1,0,1200-1259,1421,1427,6,1400-1459,0,,246,251,1514,7,,,,,
2,7,4,AA,N869NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1228,13,0,1200-1259,1421,1430,9,1400-1459,0,,246,242,1514,7,,,,,
2,8,5,AA,N886NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1229,14,0,1200-1259,1421,1424,3,1400-1459,0,,246,235,1514,7,,,,,
2,9,6,AA,N978AN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1210,0,0,1200-1259,1421,1426,5,1400-1459,0,,246,256,1514,7,,,,,
2,11,1,AA,N871NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1226,11,0,1200-1259,1421,1425,4,1400-1459,0,,246,239,1514,7,,,,,
2,12,2,AA,N893NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1213,0,0,1200-1259,1421,1402,0,1400-1459,0,,246,229,1514,7,,,,,
2,13,3,AA,N901NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1219,4,0,1200-1259,1421,1435,14,1400-1459,0,,246,256,1514,7,,,,,
2,14,4,AA,N927NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1350,95,1,1200-1259,1423,1621,118,1400-1459,0,,248,271,1514,7,0,0,118,0,0
2,15,5,AA,N878NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1213,0,0,1200-1259,1423,1424,1,1400-1459,0,,248,251,1514,7,,,,,
2,16,6,AA,N959NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1213,0,0,1200-1259,1423,1415,0,1400-1459,0,,248,242,1514,7,,,,,
2,17,7,AA,N934NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1340,85,1,1200-1259,1423,1617,114,1400-1459,0,,248,277,1514,7,71,0,29,0,14
2,18,1,AA,N962NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1302,47,1,1200-1259,1423,1505,42,1400-1459,0,,248,243,1514,7,42,0,0,0,0
2,19,2,AA,N935NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1232,17,1,1200-1259,1423,1445,22,1400-1459,0,,248,253,1514,7,17,0,5,0,0
2,20,3,AA,N977NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1336,81,1,1200-1259,1423,1541,78,1400-1459,0,,248,245,1514,7,0,10,0,0,68
2,21,4,AA,N975AN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1214,0,0,1200-1259,1423,1432,9,1400-1459,0,,248,258,1514,7,,,,,
2,22,5,AA,N935NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1221,6,0,1200-1259,1423,1420,0,1400-1459,0,,248,239,1514,7,,,,,
2,23,6,AA,N917NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1214,0,0,1200-1259,1423,1409,0,1400-1459,0,,248,235,1514,7,,,,,
2,24,7,AA,N982NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1212,0,0,1200-1259,1423,1424,1,1400-1459,0,,248,252,1514,7,,,,,
2,25,1,AA,N974AN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1216,1,0,1200-1259,1423,1421,0,1400-1459,0,,248,245,1514,7,,,,,
2,26,2,AA,N961NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1244,29,1,1200-1259,1423,1439,16,1400-1459,0,,248,235,1514,7,0,16,0,0,0
2,27,3,AA,N933NN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1217,2,0,1200-1259,1423,1432,9,1400-1459,0,,248,255,1514,7,,,,,
2,28,4,AA,N955AN,168,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1215,1227,12,0,1200-1259,1423,1421,0,1400-1459,0,,248,234,1514,7,,,,,
2,1,5,AA,N103NN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,554,0,0,0600-0659,937,850,0,0900-0959,0,,397,356,2475,10,,,,,
2,4,1,AA,N113AN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,553,0,0,0600-0659,937,912,0,0900-0959,0,,397,379,2475,10,,,,,
2,5,2,AA,N112AN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,554,0,0,0600-0659,937,931,0,0900-0959,0,,397,397,2475,10,,,,,
2,6,3,AA,N110AN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,555,0,0,0600-0659,937,924,0,0900-0959,0,,397,389,2475,10,,,,,
2,7,4,AA,N109NN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,555,0,0,0600-0659,937,949,12,0900-0959,0,,397,414,2475,10,,,,,
2,8,5,AA,N117AN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,556,0,0,0600-0659,937,925,0,0900-0959,0,,397,389,2475,10,,,,,
2,11,1,AA,N111ZM,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,557,0,0,0600-0659,937,1001,24,0900-0959,0,,397,424,2475,10,0,0,24,0,0
2,12,2,AA,N113AN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,555,0,0,0600-0659,937,920,0,0900-0959,0,,397,385,2475,10,,,,,
2,13,3,AA,N102NN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,553,0,0,0600-0659,937,940,3,0900-0959,0,,397,407,2475,10,,,,,
2,14,4,AA,N117AN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,556,0,0,0600-0659,944,1050,,0900-0959,0,,404,,2475,10,,,,,
2,15,5,AA,N108NN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,554,0,0,0600-0659,944,959,15,0900-0959,0,,404,425,2475,10,0,0,15,0,0
2,18,1,AA,N106NN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,553,0,0,0600-0659,944,938,0,0900-0959,0,,404,405,2475,10,,,,,
2,19,2,AA,N113AN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,551,0,0,0600-0659,944,919,0,0900-0959,0,,404,388,2475,10,,,,,
2,20,3,AA,N108NN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,556,0,0,0600-0659,944,933,0,0900-0959,0,,404,397,2475,10,,,,,
2,21,4,AA,N117AN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,556,0,0,0600-0659,944,1003,19,0900-0959,0,,404,427,2475,10,0,0,19,0,0
2,22,5,AA,N113AN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,554,0,0,0600-0659,944,926,0,0900-0959,0,,404,392,2475,10,,,,,
2,23,6,AA,N101NN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,556,0,0,0600-0659,944,932,0,0900-0959,0,,404,396,2475,10,,,,,
2,24,7,AA,N116AN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,550,0,0,0600-0659,944,932,0,0900-0959,0,,404,402,2475,10,,,,,
2,25,1,AA,N106NN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,556,0,0,0600-0659,944,947,3,0900-0959,0,,404,411,2475,10,,,,,
2,26,2,AA,N103NN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,551,0,0,0600-0659,944,910,0,0900-0959,0,,404,379,2475,10,,,,,
2,27,3,AA,N108NN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,553,0,0,0600-0659,944,923,0,0900-0959,0,,404,390,2475,10,,,,,
2,28,4,AA,N117AN,171,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",600,556,0,0,0600-0659,944,1025,41,0900-0959,0,,404,449,2475,10,0,0,41,0,0
2,1,5,AA,N811NN,172,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",758,752,0,0,0700-0759,1328,1326,0,1300-1359,0,,210,214,1438,6,,,,,
2,2,6,AA,N987AN,172,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",758,753,0,0,0700-0759,1328,1317,0,1300-1359,0,,210,204,1438,6,,,,,
2,3,7,AA,N837NN,172,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",758,747,0,0,0700-0759,1328,1259,0,1300-1359,0,,210,192,1438,6,,,,,
2,4,1,AA,N848NN,172,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",758,751,0,0,0700-0759,1328,1319,0,1300-1359,0,,210,208,1438,6,,,,,
2,5,2,AA,N805NN,172,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",758,749,0,0,0700-0759,1328,1258,0,1300-1359,0,,210,189,1438,6,,,,,
2,6,3,AA,N867NN,172,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",758,750,0,0,0700-0759,1328,1302,0,1300-1359,0,,210,192,1438,6,,,,,
2,7,4,AA,N819NN,172,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",758,750,0,0,0700-0759,1328,1325,0,1300-1359,0,,210,215,1438,6,,,,,
2,8,5,AA,N854NN,172,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",758,755,0,0,0700-0759,1328,1316,0,1300-1359,0,,210,201,1438,6,,,,,
2,9,6,AA,N809NN,172,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",758,756,0,0,0700-0759,1328,1307,0,1300-1359,0,,210,191,1438,6,,,,,
2,10,7,AA,N810NN,172,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",758,826,28,1,0700-0759,1328,1357,29,1300-1359,0,,210,211,1438,6,28,0,1,0,0
2,11,1,AA,N983AN,172,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",758,751,0,0,0700-0759,1328,1307,0,1300-1359,0,,210,196,1438,6,,,,,
2,12,2,AA,N807NN,172,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",758,753,0,0,0700-0759,1328,1305,0,1300-1359,0,,210,192,1438,6,,,,,
